node,kappa_forman_node,deg,deg_w
85,-64.45032578399946,5,2.348608234981933
86,-9.01330499963635,1,0.2413701966993666
87,0.0,0,0.0
88,-44.252951635049975,4,0.9061461453743056
89,-29.348556665064116,3,1.1124838851071819
90,2.0,1,0.20339965578284297
91,0.0,0,0.0
92,0.0,0,0.0
93,-6.082591650169077,2,0.3861670160046513
94,-65.98411987818078,4,1.2084338067959342
95,-13.451034513584528,2,0.6861425720593921
96,0.0,0,0.0
97,-24.05150034815975,2,0.4214248098381699
98,-23.535989929682813,3,1.0543931059996472
99,-0.407126977348653,2,0.6243042510791815
100,-135.1131331579848,6,1.6459479597665934
101,-109.20829228529159,6,1.8913888506124619
102,-53.62477605571791,4,1.1225056437057974
